     2.000     0.000    -1.097     0.554    -3.095     0.347    -1.926  9999.000  9999.000  9999.000  9999.000    -1.226     1.313     0.484     3.889     2.571  9999.000    -0.070    -0.086     1.156     0.000 7002013
     1.000     0.000     0.164     0.554     0.189     0.347     0.935  9999.000  9999.000  9999.000  9999.000    -1.052     0.129     0.501     3.444     2.571     0.000    -0.149     1.240    -0.091    -0.001 7002025
     0.000     1.000     0.164    -1.974     0.845    -0.912     0.935  9999.000  9999.000  9999.000  9999.000     0.511     0.037     0.518     3.444     3.286     0.000     1.511    -0.415    -0.094    -0.001 7002026
     2.000     1.000    -0.466    -0.078     0.189    -0.912    -0.781    -0.594    -0.619     0.722    -0.436     0.685     1.313     0.940     3.222     3.143     0.000    -0.070    -0.086     1.156     0.000 7002030
     2.000     0.000    -2.988     1.186    -1.781     0.347    -1.353  9999.000  9999.000  9999.000  9999.000    -0.357     1.290    -0.554     3.222     3.000     0.000    -0.070    -0.086     1.156     0.000 7002036
     0.000     1.000    -1.727    -1.974    -0.468    -0.282     0.935    -2.310     1.427    -1.261    -0.436     0.338    -0.943     1.520     3.667     2.571     0.000     1.511    -0.415    -0.094    -0.001 7002041
     0.000     1.000     0.164     0.554     0.189    -1.541    -1.353  9999.000  9999.000  9999.000  9999.000    -1.226     0.425     0.379     3.111     3.143     0.000     1.511    -0.415    -0.094    -0.001 7002044
     1.000     0.000    -1.727     1.186    -0.468     1.606     1.507    -0.022    -0.107     1.515    -0.749     0.164    -1.158     0.465     3.444     3.000     0.000     1.511    -0.415    -0.094    -0.001 7002052
     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.183    -1.428    -1.170  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002054
     0.000     0.000     0.164     1.186    -1.125    -0.282     0.363  9999.000  9999.000  9999.000  9999.000    -0.531    -1.647     1.187     3.222     3.000     0.000    -0.149     1.240    -0.091    -0.001 7002057
     0.000     0.000    -0.466    -1.342     1.502     0.347    -0.781    -0.594    -0.619    -1.261    -0.202     2.074  9999.000     0.607     3.778     2.714     0.000    -0.149     1.240    -0.091    -0.001 7002058
     0.000     0.000     0.794     0.554    -0.468    -0.282     1.507  9999.000  9999.000  9999.000  9999.000     0.164    -1.061     2.206     2.875     2.429     1.000    -0.149     1.240    -0.091    -0.001 7002059
     0.000     0.000    -1.097    -0.078     0.189     0.347     0.363  9999.000  9999.000  9999.000  9999.000     0.859    -0.605    -0.501  9999.000  9999.000     0.000    -0.149     1.240    -0.091    -0.001 7002061
     2.000     0.000     0.794    -0.710     0.189     0.347     0.363     1.122     0.404     0.722    -0.749    -0.878     0.760     0.748     3.667     3.286     0.000    -0.070    -0.086     1.156     0.000 7002062
     0.000     0.000     0.794     0.554     1.502    -0.912     0.363  9999.000  9999.000  9999.000  9999.000    -0.878    -0.454    -0.273  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002063
     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.531     0.535    -0.676  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002067
     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.206  9999.000    -1.434     3.778     3.714  9999.000    -0.070    -0.086     1.156     0.000 7002068
     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.052  9999.000    -1.381     2.444     3.000  9999.000     1.511    -0.415    -0.094    -0.001 7002070
     0.000     0.000     1.425     1.186    -0.468    -0.282    -1.353    -0.594    -0.619    -1.261     0.813    -1.399     0.166     0.554     3.333     2.857     0.000    -0.149     1.240    -0.091    -0.001 7002074
     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.531     1.267    -0.993  9999.000  9999.000  9999.000    -0.070    -0.086     1.156     0.000 7002076
     0.000     0.000     0.794    -1.342     1.502    -0.282     0.363     0.550     0.916    -0.865    -1.061  9999.000  9999.000     4.019  9999.000  9999.000     0.000    -0.027    -0.019    -0.013     1.058 7002080
     1.000     0.000     0.164    -0.710    -0.468    -0.282    -0.209     0.550     1.427     0.722    -0.124    -0.704  9999.000     0.818  9999.000  9999.000     0.000    -0.070    -0.086     1.156     0.000 7002082
     1.000     0.000    -1.097    -0.078     0.845     0.347     1.507    -1.166     0.404     0.722    -1.686     0.685  9999.000     0.360     3.556     3.429     0.000    -0.070    -0.086     1.156     0.000 7002093
     0.000     0.000    -1.097    -0.078     0.189     0.977     1.507  9999.000  9999.000  9999.000  9999.000    -0.010    -0.909    -1.046  9999.000  9999.000     0.000    -0.149     1.240    -0.091    -0.001 7002094
     2.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.531     0.785    -1.662     3.000     3.000  9999.000    -0.070    -0.086     1.156     0.000 7002099
     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.183  9999.000    -0.887  9999.000  9999.000     0.000    -0.070    -0.086     1.156     0.000 7002100
     1.000     0.000    -0.466    -0.078     1.502     1.606    -1.926    -1.166     0.404    -1.261    -1.686     0.164  9999.000    -0.801     3.444     3.857     0.000    -0.149     1.240    -0.091    -0.001 7002105
     2.000     0.000    -1.097    -1.974    -0.468     0.347     0.363  9999.000  9999.000  9999.000  9999.000     0.859  9999.000    -0.343     2.111     2.333     0.000    -0.070    -0.086     1.156     0.000 7002106
     0.000     0.000     0.794     1.186    -1.781    -0.282    -0.781  9999.000  9999.000  9999.000  9999.000    -1.399    -1.428     0.729     3.000     3.571     0.000     1.511    -0.415    -0.094    -0.001 7002108
     0.000     0.000    -1.727     0.554    -1.125     0.347    -0.781    -0.594     1.427     0.325    -1.061     1.206  9999.000     0.185     3.444     3.000     0.000    -0.149     1.240    -0.091    -0.001 7002109
     0.000     0.000    -0.466     0.554    -1.125     2.236     0.935  9999.000  9999.000  9999.000  9999.000    -1.747  9999.000    -1.487     1.889     2.429     0.000    -0.149     1.240    -0.091    -0.001 7002110
     0.000     0.000    -0.466     1.186    -0.468     1.606     0.935    -0.022     0.404     0.722    -0.124    -1.399  9999.000     1.978     3.375     2.857     0.000     1.511    -0.415    -0.094    -0.001 7002113
     0.000     0.000     1.425     1.186     0.189     0.347    -1.926  9999.000  9999.000  9999.000  9999.000    -1.399  9999.000     0.959     1.000     2.250     1.000    -0.149     1.240    -0.091    -0.001 7002114
     0.000     0.000    -1.097     0.554     0.845     1.606     1.507  9999.000  9999.000  9999.000  9999.000     1.032    -1.713     0.396     4.222     2.000  9999.000    -0.149     1.240    -0.091    -0.001 7002116
     0.000     0.000    -1.097     0.554     0.189     0.347     1.507    -1.166    -0.107    -0.468    -0.436    -0.878    -1.274     1.117     2.889     2.714     0.000    -0.149     1.240    -0.091    -0.001 7002118
     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.920  9999.000     1.890  9999.000  9999.000  9999.000     1.511    -0.415    -0.094    -0.001 7002121
     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.647    -0.432  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002125
     0.000     0.000     0.794    -0.078     0.845     0.347     0.363  9999.000  9999.000  9999.000  9999.000    -0.183  9999.000    -1.223  9999.000  9999.000     0.000    -0.149     1.240    -0.091    -0.001 7002128
     2.000     1.000    -1.097    -0.710    -1.125    -0.282    -0.781    -1.166    -0.107    -1.261    -0.124     1.380  9999.000     0.465     2.556     2.714     0.000    -0.070    -0.086     1.156     0.000 7002129
     0.000     0.000     1.425     0.554     0.189     0.347     0.363  9999.000  9999.000  9999.000  9999.000    -0.704    -0.555     0.185     3.556     3.000     0.000    -0.149     1.240    -0.091    -0.001 7002133
     0.000     0.000     1.425    -1.342    -1.125    -0.912    -0.209    -1.166    -0.107     0.325     0.813     1.380     0.037    -0.254  9999.000  9999.000     0.000     1.511    -0.415    -0.094    -0.001 7002136
     0.000     0.000    -2.988    -2.606    -1.781    -1.541    -2.498     0.550     0.916     0.722     0.189     1.380  9999.000     0.396     2.333     2.857  9999.000     1.511    -0.415    -0.094    -0.001 7002154
     0.000     0.000     1.425     1.818     1.502     1.606    -1.926  9999.000  9999.000  9999.000  9999.000     0.685     0.979    -0.835     3.889     3.429     0.000    -0.149     1.240    -0.091    -0.001 7002156
     0.000     0.000    -1.097     0.554    -0.468     0.977     0.363  9999.000  9999.000  9999.000  9999.000    -0.010    -1.052     0.290  9999.000  9999.000     1.000    -0.149     1.240    -0.091    -0.001 7002157
     0.000     0.000     0.164     1.186     0.189     0.977     0.363     0.264    -1.642    -1.261    -0.332    -0.704     0.850     1.223     3.667     3.000     0.000    -0.149     1.240    -0.091    -0.001 7002158
     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.357    -1.158    -0.501  9999.000  9999.000     0.000     1.511    -0.415    -0.094    -0.001 7002159
     2.000     0.000    -0.466    -0.078     0.189     0.347    -1.353    -2.310    -1.130     0.722    -0.124     0.164  9999.000    -0.607     3.444     3.143     0.000    -0.070    -0.086     1.156     0.000 7002160
     1.000     0.000     0.794     1.818     0.845    -0.282    -0.209     0.550    -0.107    -0.072     1.126    -0.183  9999.000     0.432     3.556     3.333     0.000    -0.070    -0.086     1.156     0.000 7002161
     1.000     0.000     0.164     1.186     0.189    -0.912    -0.209     0.550     1.427    -0.865    -0.749     1.206     1.313     0.712     3.889     3.857     0.000    -0.070    -0.086     1.156     0.000 7002165
     2.000     0.000    -1.097    -1.342     1.502    -0.912     0.935  9999.000  9999.000  9999.000  9999.000     1.206  9999.000     0.976     3.889     3.286  9999.000    -0.070    -0.086     1.156     0.000 7002172
     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.052  9999.000    -1.151     3.778     3.714  9999.000    -0.149     1.240    -0.091    -0.001 7002178
     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.715     2.778     2.857  9999.000     1.511    -0.415    -0.094    -0.001 7002182
     1.000     0.000    -0.466    -1.342     0.845    -0.912     0.935    -0.022    -0.619     0.325    -0.124     1.032     1.313     0.765     2.556     2.857     0.000    -0.070    -0.086     1.156     0.000 7002185
  9999.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.399     1.049    -1.415  9999.000  9999.000  9999.000    -0.070    -0.086     1.156     0.000 7002186
     0.000     0.000    -1.097    -1.974     0.189     1.606     0.363  9999.000  9999.000  9999.000  9999.000     1.727     1.070     0.273  9999.000  9999.000     0.000    -0.070    -0.086     1.156     0.000 7002194
     0.000     0.000     0.164    -0.710    -1.125    -0.912     0.363    -0.594     0.404    -0.865    -1.061     0.859    -0.797     0.624     2.889     3.143     0.000    -0.149     1.240    -0.091    -0.001 7002196
     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.878    -1.052    -1.521  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002208
     0.000     0.000     0.794    -0.078     0.845     0.347     0.363     1.122    -1.642     0.226     0.501    -0.357  9999.000     0.607     2.667     3.167     0.000    -0.149     1.240    -0.091    -0.001 7002215
     1.000     1.000     0.794     1.818     1.502    -2.171     0.363     1.122     1.427    -1.261    -0.436     1.032     0.850     1.065     4.556     4.000     0.000    -0.070    -0.086     1.156     0.000 7002222
     1.000     0.000     1.425     1.186     1.502     0.347     1.507  9999.000  9999.000  9999.000  9999.000     1.032     1.601    -0.484  9999.000  9999.000     0.000    -0.070    -0.086     1.156     0.000 7002224
     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.183  9999.000     0.043     3.556     3.000  9999.000    -0.070    -0.086     1.156     0.000 7002225
     2.000     0.000     1.425    -0.078    -0.468     0.347    -1.353    -0.594    -0.107    -0.072     0.189     0.511     0.850     0.976     3.444     3.571     0.000    -0.070    -0.086     1.156     0.000 7002226
     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.183     0.037    -1.751  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002227
     2.000     0.000    -1.727     1.186     0.845    -1.541    -0.209     0.550    -2.153    -0.865    -1.373    -0.531     0.958     0.940     3.444     3.857     0.000    -0.070    -0.086     1.156     0.000 7002228
     2.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.878     1.313    -1.698  9999.000  9999.000  9999.000    -0.070    -0.086     1.156     0.000 7002229
     0.000     0.000    -0.466     0.554     0.189     0.977     0.363  9999.000  9999.000  9999.000  9999.000     0.511  9999.000     0.748  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002231
     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.594     0.404    -0.865    -1.061    -0.704    -0.110    -0.976     3.500     2.714     0.000    -0.149     1.240    -0.091    -0.001 7002232
     0.000     0.000     0.794     1.186     0.189    -0.282     0.935    -0.022    -0.619    -0.072     1.751     0.685  9999.000     0.201     3.222     3.429     0.000    -0.149     1.240    -0.091    -0.001 7002233
     1.000     0.000    -1.097    -0.078     0.189     0.977     0.935    -0.022     0.404    -0.865    -0.436    -1.920    -0.771     0.413     3.222     3.143     0.000    -0.149     1.240    -0.091    -0.001 7002235
     0.000     0.000     0.164    -0.078     1.502     0.977     1.507  9999.000  9999.000  9999.000  9999.000     1.032     0.850    -1.468  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002244
     0.000     0.000     1.425    -1.342     1.502    -0.282    -0.209     0.550     0.404     1.118     1.751    -0.357    -0.110    -0.871     3.222     3.000     0.000     1.511    -0.415    -0.094    -0.001 7002247
     2.000     1.000     0.794     1.186     0.845    -0.912    -0.209  9999.000  9999.000  9999.000  9999.000    -0.010     1.601     0.607  9999.000  9999.000     0.000    -0.070    -0.086     1.156     0.000 7002249
     0.000     0.000     0.794     0.554     0.189     0.347     0.935  9999.000  9999.000  9999.000  9999.000    -0.704  9999.000     0.712     3.778     3.571     0.000    -0.149     1.240    -0.091    -0.001 7002256
     0.000     1.000    -1.097    -0.078    -0.468     0.347    -1.353     0.550    -0.619     0.722    -0.749    -0.357  9999.000     1.187  9999.000  9999.000     0.000     1.511    -0.415    -0.094    -0.001 7002263
     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -2.615  9999.000    -1.276     2.667     2.857  9999.000    -0.070    -0.086     1.156     0.000 7002266
     0.000     0.000    -1.727     1.186     0.189    -0.912     0.935  9999.000  9999.000  9999.000  9999.000    -0.357     1.313     1.820     3.333     3.333     1.000    -0.070    -0.086     1.156     0.000 7002270
     0.000     0.000     0.164    -0.710     0.845     2.236    -0.781  9999.000  9999.000  9999.000  9999.000    -0.010     0.178     0.448  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002271
     0.000     0.000     0.164     1.186     0.845     0.977    -0.781     0.550    -0.619    -1.261    -0.749    -0.183    -1.232     0.273     3.444     3.429     0.000    -0.149     1.240    -0.091    -0.001 7002276
     0.000     0.000     0.164    -0.078     1.502    -0.912    -0.781  9999.000  9999.000  9999.000  9999.000     0.511    -1.306    -0.185  9999.000  9999.000     0.000    -0.149     1.240    -0.091    -0.001 7002277
     1.000     1.000     0.164    -0.710    -2.438    -1.541     0.363     1.122    -0.619     1.912    -1.061    -0.878     0.958     0.801     2.778     2.857     1.000    -0.070    -0.086     1.156     0.000 7002281
     0.000     0.000    -0.466    -0.710    -0.468     1.606    -1.353  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.307     3.444     2.714     0.000    -0.149     1.240    -0.091    -0.001 7002284
     2.000     0.000     1.425    -0.078     1.502     0.347    -1.926  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.976  9999.000  9999.000  9999.000    -0.070    -0.086     1.156     0.000 7002288
     1.000     0.000     0.794    -1.342     0.845     0.977     1.507    -1.166     1.427    -0.865     0.501     0.511  9999.000     1.151     2.556     2.857     0.000    -0.070    -0.086     1.156     0.000 7002292
     1.000     0.000     0.164    -0.078    -1.781    -0.912     0.935     1.122    -0.107    -0.072     0.501     0.685  9999.000     0.590     3.889     3.143     0.000    -0.070    -0.086     1.156     0.000 7002301
     0.000     0.000    -1.097    -0.078     0.189    -0.912    -1.353  9999.000  9999.000  9999.000  9999.000     0.164    -1.244    -1.223     4.222     3.571     0.000    -0.149     1.240    -0.091    -0.001 7002304
     2.000     0.000    -1.097     1.186     1.502     1.606    -1.926  9999.000  9999.000  9999.000  9999.000    -1.052     0.281     1.573     3.778     3.143     0.000    -0.149     1.240    -0.091    -0.001 7002305
     2.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.052  9999.000     0.624  9999.000  9999.000  9999.000    -0.070    -0.086     1.156     0.000 7002306
     1.000     0.000     0.164    -0.710    -1.125     0.347     0.935     1.122    -1.642    -1.261    -1.373     0.164     0.748     0.484     2.889     3.000     0.000    -0.070    -0.086     1.156     0.000 7002318
     2.000     1.000    -1.097    -1.342    -1.125    -0.912    -1.353  9999.000  9999.000  9999.000  9999.000    -0.704  9999.000     0.643     2.222     2.429     0.000     1.511    -0.415    -0.094    -0.001 7002323
     0.000     0.000     0.164     1.186     0.189     0.977     0.363  9999.000  9999.000  9999.000  9999.000    -0.183     0.996     0.413  9999.000  9999.000     0.000    -0.149     1.240    -0.091    -0.001 7002324
     2.000     0.000    -1.097    -0.078     0.189     1.606     0.363  9999.000  9999.000  9999.000  9999.000     0.685     0.815     0.801     3.667     2.714     0.000    -0.070    -0.086     1.156     0.000 7002325
     0.000     0.000    -0.466     2.449     1.502     0.347    -0.209  9999.000  9999.000  9999.000  9999.000     2.248     0.808    -0.607     4.222     3.333     0.000    -0.149     1.240    -0.091    -0.001 7002328
     1.000     0.000    -1.727     1.186    -0.468    -0.282     0.363    -1.738     0.404     0.722    -0.124     1.727  9999.000     0.712     3.778     3.429     0.000    -0.070    -0.086     1.156     0.000 7002329
     2.000     0.000     0.164     1.818     0.189    -0.912     0.935  9999.000  9999.000  9999.000  9999.000    -0.531  9999.000    -0.729     3.111     3.000     0.000    -0.070    -0.086     1.156     0.000 7002332
     0.000     0.000    -1.097     1.186    -0.468     0.977    -0.209     0.550    -1.642    -0.072     1.126    -1.226  9999.000     0.748  9999.000  9999.000     0.000    -0.149     1.240    -0.091    -0.001 7002334
     0.000     0.000     1.425    -1.342     0.845    -0.912     0.935     1.122     0.916    -0.072    -0.124     1.380     0.545     0.432     4.222     3.714     0.000    -0.149     1.240    -0.091    -0.001 7002335
     1.000     1.000    -0.466    -2.606     1.502     2.865    -1.353  9999.000  9999.000  9999.000  9999.000     0.511    -1.158    -1.487     3.889     2.429     0.000     1.511    -0.415    -0.094    -0.001 7002337
     1.000     1.000    -0.466    -0.078    -1.781    -0.912    -1.353  9999.000  9999.000  9999.000  9999.000     0.164     1.267     0.729     3.111     3.000     0.000    -0.070    -0.086     1.156     0.000 7002339
     1.000     0.000    -0.466    -0.710     0.845     0.347     0.363    -0.022    -0.107     0.722    -0.749    -0.010     1.049    -1.204     3.556     3.000     0.000    -0.070    -0.086     1.156     0.000 7002341
     0.000     0.000     1.425     1.818     1.502     0.347     0.935     1.122     1.427     0.325     0.501    -1.226    -1.556     1.046     4.111     3.286     0.000    -0.149     1.240    -0.091    -0.001 7002343
     1.000     1.000    -0.466    -1.974     0.845    -0.912    -1.353  9999.000  9999.000  9999.000  9999.000    -1.399  9999.000     0.009  9999.000  9999.000  9999.000     1.511    -0.415    -0.094    -0.001 7002350
     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.594     0.916     0.325    -0.749    -1.226  9999.000    -1.029  9999.000  9999.000     0.000    -0.070    -0.086     1.156     0.000 7002351
     0.000     0.000     0.794    -0.078     0.189     0.977    -1.353  9999.000  9999.000  9999.000  9999.000     0.511  9999.000    -0.254  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002352
     2.000     0.000    -0.466     1.818     0.845     0.347    -0.781     1.122    -1.130    -0.865    -1.061     0.685     1.284    -0.221     3.222     2.571     0.000    -0.070    -0.086     1.156     0.000 7002356
     0.000     0.000    -1.097    -0.710     0.189     2.236    -0.209    -1.738     1.427     1.515     1.126  9999.000     0.037    -0.254  9999.000  9999.000     0.000     1.511    -0.415    -0.094    -0.001 7002357
     0.000     0.000    -2.357    -0.078     0.189     0.347    -1.926  9999.000  9999.000  9999.000  9999.000  9999.000     0.103     0.043  9999.000  9999.000     1.000    -0.149     1.240    -0.091    -0.001 7002367
     2.000     0.000     0.794    -0.078    -0.468    -0.282    -0.781    -0.594    -0.619     2.308     0.189    -2.094     1.313     1.751  9999.000  9999.000     0.000    -0.070    -0.086     1.156     0.000 7002371
     1.000     0.000    -0.466    -0.078    -1.125    -0.282    -0.781  9999.000  9999.000  9999.000  9999.000    -0.357  9999.000     0.096     2.889     2.286     0.000    -0.070    -0.086     1.156     0.000 7002372
     0.000     1.000    -2.988    -1.342    -2.438    -0.912     0.363    -2.310    -1.130    -0.865    -0.124    -2.094  9999.000     1.065     2.778     3.000     0.000     1.511    -0.415    -0.094    -0.001 7002373
     1.000     0.000     0.794    -0.078    -0.468    -0.282     0.935     1.122     0.404    -0.865    -1.686     1.727     0.770     0.729  9999.000  9999.000     0.000    -0.070    -0.086     1.156     0.000 7002383
     1.000     1.000     0.794    -0.710     0.189    -0.912    -0.781  9999.000  9999.000  9999.000  9999.000    -0.357     0.425     0.659     3.222     3.286     0.000     1.511    -0.415    -0.094    -0.001 7002384
     0.000     1.000     0.794    -1.342    -1.781     2.865     0.935  9999.000  9999.000  9999.000  9999.000  9999.000    -0.771     2.559  9999.000  9999.000     0.000     1.511    -0.415    -0.094    -0.001 7002385
  9999.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.399    -1.274    -1.187  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002388
     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.357    -1.158    -0.518  9999.000  9999.000  9999.000    -0.149     1.240    -0.091    -0.001 7002389
     2.000     1.000     0.794     0.554     0.189    -0.282    -1.926    -0.022     1.427    -0.468     0.501     1.032     1.313     0.712     3.000     3.143     0.000    -0.070    -0.086     1.156     0.000 7002390
     0.000     1.000     0.164     0.554    -0.468     0.347     0.363     1.122    -0.107     0.722     0.501     0.685     0.770     0.607     4.222     3.571     0.000     1.511    -0.415    -0.094    -0.001 7002392
     1.000     0.000     0.164     0.554     0.189    -0.282    -1.926  9999.000  9999.000  9999.000  9999.000    -1.399     0.767     0.413     2.556     2.429     0.000    -0.070    -0.086     1.156     0.000 7002401
     2.000     0.000     0.164     0.554     1.502     0.347     0.363     0.550     1.427    -1.261     0.189     0.511  9999.000     0.465     3.000     2.857     0.000    -0.070    -0.086     1.156     0.000 7002402
     0.000     0.000    -1.727    -0.710    -1.781     1.606     0.363     0.550    -0.107    -0.468    -1.686    -2.615     0.760     1.223     2.556     2.000     1.000    -0.149     1.240    -0.091    -0.001 7002406
     0.000     1.000    -1.097    -0.078     0.189    -0.912     0.935     0.550    -0.107    -1.261    -0.749     0.338     1.313     1.187     3.333     2.714     0.000    -0.070    -0.086     1.156     0.000 7002407
     0.000     0.000     0.794     0.554    -0.468    -1.541    -0.781  9999.000  9999.000  9999.000  9999.000  9999.000    -0.103     0.712  9999.000  9999.000     0.000    -0.149     1.240    -0.091    -0.001 7002410
     2.000     0.000     0.794    -0.710     1.502     0.347     0.363  9999.000  9999.000  9999.000  9999.000     0.164  9999.000     0.096  9999.000  9999.000  9999.000    -0.070    -0.086     1.156     0.000 7002414
     1.000     1.000    -0.466     1.818     1.502    -0.282    -0.209     1.122     0.916    -0.072    -1.061    -0.531  9999.000     1.098  9999.000  9999.000     0.000    -0.070    -0.086     1.156     0.000 7002415
     1.000     1.000     0.164    -0.078    -0.468    -0.282     0.935  9999.000  9999.000  9999.000  9999.000     0.164     1.313     0.906     2.667     2.857     0.000    -0.070    -0.086     1.156     0.000 7002416
